ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
-0.93;0.11;0.05;350.98;-7.86;-67.74;90.87;91.49;145.10
-0.87;0.15;-0.06;240.76;-61.74;-117.28;95.40;89.77;142.06
-1.07;0.20;0.03;194.02;-7.35;-136.85;98.83;89.33;138.36
-1.15;0.27;0.14;182.63;-19.47;-71.58;102.64;88.36;136.14
-1.07;0.24;0.10;181.40;-9.91;49.81;105.61;87.79;137.49
-0.87;0.01;0.23;125.90;-16.67;23.72;106.97;87.06;138.15
-0.94;0.00;0.29;91.98;-83.73;-51.46;107.18;84.64;136.81
-0.94;-0.04;0.21;119.58;-38.00;-77.35;108.27;83.40;134.65
-0.92;0.02;0.11;140.34;-1.38;-88.27;109.98;83.34;132.18
-1.03;0.05;0.08;126.42;15.34;-88.51;111.05;83.72;129.87
-1.19;0.00;0.05;84.01;39.16;-56.18;111.14;84.87;128.30
-1.12;0.05;0.05;36.24;75.31;-9.32;109.96;86.94;128.04
-0.93;-0.13;0.26;9.23;13.07;-15.17;107.90;86.93;127.58
-1.08;-0.00;0.20;31.90;62.26;-14.71;106.59;88.43;127.19
-1.01;-0.04;0.21;51.75;112.24;9.03;105.79;91.15;127.43
-1.03;0.04;0.27;37.78;108.85;2.10;104.71;93.68;127.49
-1.05;0.00;0.28;18.31;29.80;11.32;103.10;94.09;127.79
-0.96;-0.04;0.22;13.89;4.03;15.32;101.38;93.82;128.22
-0.98;-0.01;0.12;8.68;27.88;11.26;99.57;94.33;128.53
-0.98;0.04;0.02;2.59;57.01;6.19;97.69;95.68;128.69
-0.96;-0.00;0.17;-15.86;30.65;11.50;95.30;96.21;129.02
-0.99;0.03;0.17;-14.51;11.80;-0.88;93.06;96.16;128.99
-0.95;0.00;0.15;4.66;25.20;-3.58;91.34;96.62;128.88
-1.01;0.05;0.09;7.23;31.52;-12.27;89.76;97.19;128.54
-1.05;0.12;0.16;0.82;28.56;4.69;88.10;97.48;128.66
-1.06;0.11;0.20;-11.99;-11.70;27.65;86.12;96.69;129.41
-0.96;0.02;0.15;-7.09;-39.90;8.11;84.23;95.30;129.63
-1.01;0.04;0.08;14.04;-0.64;-0.82;82.96;95.04;129.60
-0.98;0.11;0.04;28.89;20.88;-3.32;82.21;95.35;129.51
-1.02;0.11;0.05;11.50;-2.96;0.10;80.98;94.99;129.51
-1.15;0.21;0.10;5.11;-3.99;29.65;79.69;94.48;130.34
-1.09;0.14;0.12;2.86;-22.03;80.91;78.31;93.45;132.85
-1.14;0.22;0.08;8.34;-36.40;106.26;77.17;92.15;135.61
-1.07;0.16;0.04;-11.15;-60.11;144.22;75.50;90.30;139.51
-1.18;0.23;0.02;-48.16;-81.93;165.41;72.88;87.80;144.14
-1.20;0.26;0.15;-62.92;-79.65;211.29;70.04;85.44;149.63
-1.13;0.32;0.12;-57.64;-71.97;258.04;67.39;83.20;156.60
-1.21;0.43;0.17;-69.34;-54.26;323.55;64.49;81.33;165.66
-1.16;0.40;0.22;-57.49;-41.61;382.46;61.99;79.84;175.99
-1.03;0.38;0.31;-32.94;-48.51;415.68;60.20;78.08;187.21
-0.81;0.40;0.18;-27.17;-64.90;400.39;58.62;75.63;199.62
-1.02;0.66;0.08;-38.51;-0.49;384.77;57.09;75.19;209.63
-0.96;0.62;0.27;-42.01;108.01;466.54;55.33;77.58;222.69
-0.54;0.50;0.58;-30.74;4.39;475.30;53.89;76.68;235.52
-0.57;0.66;0.24;25.99;-12.99;367.75;54.28;75.45;245.45
-0.79;0.86;0.26;-10.15;131.72;401.27;53.71;78.25;256.69
-0.39;0.56;0.60;12.34;36.75;463.65;53.55;78.03;269.21
-0.04;0.52;0.40;96.45;-67.18;399.21;56.03;74.74;279.98
-0.25;0.98;0.20;54.36;-37.10;319.85;57.70;72.46;288.94
0.23;0.60;0.26;78.54;-73.65;295.10;59.87;68.54;297.79
0.42;0.56;-0.07;84.88;-88.35;154.20;62.16;63.93;302.11
0.14;0.81;-0.15;-40.86;-14.20;41.82;61.65;62.04;303.24
0.23;0.78;0.31;-32.66;-30.41;33.24;60.66;59.76;304.14
0.14;0.89;0.20;-13.44;-20.29;-18.32;60.46;57.86;303.62
-0.01;0.98;0.27;-24.33;11.92;-0.03;60.08;57.03;303.62
0.08;0.94;0.36;16.04;-15.06;7.38;60.60;55.42;303.82
0.00;1.02;0.19;18.33;-13.80;0.39;61.46;53.95;303.83
0.04;0.99;0.29;5.92;25.81;25.17;61.96;54.13;305.12
0.05;0.97;0.19;28.62;16.81;21.33;63.03;53.45;305.71
0.02;0.98;0.14;3.02;12.79;20.20;63.47;52.73;306.30
0.08;0.91;0.18;-0.53;29.26;12.97;63.66;52.36;306.65
0.06;0.95;0.20;7.93;8.96;18.22;64.09;51.49;307.14
0.03;0.97;0.28;22.36;23.14;19.18;64.83;51.02;307.64
0.11;0.92;0.23;50.25;28.87;18.04;66.26;50.66;308.13
0.11;0.94;0.13;37.53;23.08;-0.41;67.44;50.15;308.12
0.10;0.92;0.09;24.13;27.19;-12.15;68.29;49.75;307.79
0.06;0.95;0.17;21.37;24.50;-19.64;69.01;49.34;307.26
0.05;0.94;0.16;37.85;29.25;-13.37;70.23;49.11;306.88
0.08;0.94;0.08;24.65;21.43;-20.88;71.39;48.87;306.05
0.03;0.98;0.10;-10.05;33.10;-26.96;71.34;48.74;305.32
0.04;0.95;0.11;-29.87;13.97;-16.93;70.75;48.09;304.86
0.03;0.98;0.15;-40.82;6.79;-13.74;69.85;47.27;304.49
-0.01;1.00;0.16;-44.04;12.18;-5.86;68.85;46.67;304.33
0.02;0.99;0.19;-42.79;15.95;-4.10;67.90;46.14;304.22
0.05;1.02;0.16;-60.31;21.17;-11.38;66.51;45.73;303.91
0.05;1.04;0.14;-101.24;16.09;-13.11;64.09;45.19;303.56
0.06;1.05;0.17;-139.86;7.46;-10.15;60.67;44.43;303.28
0.10;1.02;0.21;-168.45;-19.64;-22.91;56.47;42.93;302.66
0.03;1.06;0.31;-274.40;-41.10;-40.48;48.45;40.80;301.41
0.12;0.96;0.37;-282.01;-6.48;-61.14;41.00;39.70;299.70
0.08;0.92;0.41;-285.81;7.74;-78.86;34.13;39.04;297.65
-0.19;1.01;0.44;-361.08;-38.58;-82.03;24.70;37.35;295.35
-0.06;0.74;0.64;-323.11;30.78;-31.41;16.28;37.49;294.47
0.00;0.72;0.70;-340.73;-59.24;-65.95;8.19;35.23;292.76
-0.19;0.74;0.74;-442.98;-79.07;-62.39;-2.93;32.58;291.07
-0.08;0.60;0.88;-416.45;-46.80;-0.82;-13.25;30.75;291.05
0.09;0.53;0.82;-350.97;-89.41;2.60;-21.67;27.70;291.12
0.06;0.44;0.94;-401.52;-107.82;-19.92;-32.96;23.82;290.50
0.06;0.38;0.87;-426.40;-76.19;-39.03;-42.72;21.35;289.49
0.06;0.28;0.84;-422.69;23.33;-50.77;-53.11;21.51;288.07
-0.03;0.21;0.88;-417.40;19.89;-50.93;-63.24;21.65;286.64
-0.11;0.11;1.09;-448.02;-32.26;-28.74;-73.73;20.47;285.86
-0.05;-0.06;1.12;-427.18;8.79;-30.70;-83.62;20.34;285.04
-0.10;-0.08;1.13;-348.57;18.38;-27.67;-91.58;20.53;284.26
-0.01;-0.23;1.24;-294.73;-5.36;-8.65;-97.76;19.99;284.03
-0.03;-0.23;1.40;-268.65;-78.00;-37.11;-103.36;17.47;282.99
-0.05;-0.22;1.04;-186.15;-101.56;-38.93;-107.18;14.08;281.78
-0.08;-0.26;1.09;-130.28;-18.72;-5.20;-108.73;13.37;281.64
0.04;-0.39;1.37;-83.29;-5.25;9.09;-109.15;12.93;281.89
0.03;-0.35;1.14;-13.72;-14.54;6.81;-107.66;12.26;282.08
0.04;-0.32;1.06;18.19;20.26;-1.64;-105.35;12.51;282.03
0.07;-0.31;1.17;38.37;28.43;1.30;-102.47;12.99;282.07
0.02;-0.29;1.05;57.52;28.30;3.49;-99.21;13.46;282.17
0.04;-0.28;1.02;52.42;56.14;8.48;-96.13;14.63;282.39
0.03;-0.25;1.14;37.53;48.17;6.68;-93.46;15.60;282.57
0.02;-0.26;1.13;39.35;9.86;8.86;-90.65;15.57;282.85
-0.00;-0.26;1.11;25.69;10.88;8.71;-88.45;15.53;283.08
0.00;-0.22;1.10;8.60;3.01;6.63;-86.67;15.30;283.26
0.02;-0.24;1.23;1.87;-55.70;12.49;-85.11;13.56;283.59
0.05;-0.28;1.14;27.78;-78.29;10.66;-82.91;11.10;283.88
0.03;-0.27;1.07;19.60;-25.83;11.46;-80.99;10.14;284.21
0.01;-0.23;1.18;23.50;-34.31;24.36;-79.00;9.06;284.84
-0.01;-0.22;1.15;28.59;-51.21;29.88;-76.85;7.49;285.68
0.06;-0.22;1.09;20.43;-40.20;25.65;-74.97;6.18;286.39
0.10;-0.21;1.07;-31.60;-26.77;1.14;-75.88;4.10;286.47
0.03;-0.20;1.07;-13.81;-32.63;-0.48;-74.92;3.13;286.46
0.10;-0.26;1.20;12.22;7.14;0.42;-73.32;3.19;286.47
0.09;-0.28;1.24;48.36;18.14;-14.96;-70.86;3.51;286.08
0.05;-0.25;1.15;52.88;18.06;-23.06;-68.28;3.88;285.46
0.04;-0.25;1.21;49.61;-11.93;-8.36;-65.78;3.45;285.23
0.01;-0.15;1.29;56.62;-48.95;6.71;-63.15;2.12;285.40
0.09;-0.21;1.12;75.35;-71.06;20.16;-60.09;0.12;285.95
0.09;-0.17;1.03;76.48;-21.85;16.85;-57.04;-0.54;286.40
0.15;-0.16;0.92;42.04;67.83;12.57;-54.79;1.37;286.79
0.08;-0.11;1.09;2.07;77.49;9.00;-53.75;3.32;287.03
0.12;-0.14;1.04;7.66;80.67;-8.35;-52.60;5.27;286.81
0.10;-0.15;1.00;-4.80;145.02;-30.41;-51.83;8.90;285.99
0.07;-0.14;0.97;15.67;208.03;-47.87;-50.52;14.35;284.65
-0.00;-0.16;1.02;37.55;276.43;-81.40;-48.69;21.38;282.45
-0.07;-0.15;0.91;78.30;292.87;-103.98;-45.82;28.78;279.64
-0.26;-0.09;0.99;77.11;328.36;-112.74;-42.87;37.49;276.48
-0.25;-0.19;0.94;13.85;342.36;-94.88;-41.83;46.04;273.92
-0.49;-0.16;0.74;-97.02;434.01;-102.47;-44.09;58.88;270.75
0.22;0.09;1.16;-145.76;356.14;-75.22;-47.13;67.27;268.64
-0.23;-0.27;0.90;-46.13;229.77;-133.75;-47.63;72.00;265.16
-0.61;-0.14;0.69;-39.63;285.34;-130.47;-47.85;78.84;261.64
-0.70;-0.25;0.62;-75.38;351.62;-70.74;-49.17;87.68;259.66
-0.72;-0.23;0.78;-50.91;386.70;-58.73;-49.71;96.87;258.07
-0.90;-0.11;0.83;-6.15;391.11;-41.14;-48.96;106.55;256.92
-0.97;-0.11;0.75;57.78;417.66;21.72;-46.58;116.02;257.49
-0.82;-0.24;0.64;100.53;483.83;30.33;-43.08;127.84;258.34
-0.93;-0.29;0.52;51.44;420.07;-8.32;-40.38;143.14;257.99
-1.06;-0.21;0.46;31.72;357.89;-14.12;-38.89;150.90;257.61
-1.19;-0.23;0.42;61.66;331.23;-19.41;-36.64;157.87;257.09
-1.19;-0.22;0.27;117.66;367.10;-6.30;-32.85;166.14;256.91
-1.14;-0.22;0.13;121.64;337.66;11.76;-29.06;173.54;257.24
-1.13;-0.28;0.04;103.32;256.94;5.29;-26.11;178.10;257.38
-1.24;-0.26;-0.06;55.29;214.55;1.39;-24.37;181.83;257.42
-1.19;-0.26;-0.00;31.75;145.78;31.65;-23.25;183.76;258.30
-1.16;-0.23;-0.10;27.00;129.83;46.88;-22.32;185.19;259.57
-1.10;-0.21;-0.02;4.60;77.23;50.74;-21.96;185.44;261.14
-1.02;-0.19;-0.02;-3.95;54.73;52.59;-21.85;184.84;262.61
-1.01;-0.17;-0.04;32.25;50.81;30.39;-20.78;184.09;263.40
-1.04;-0.17;-0.15;47.40;77.23;44.55;-19.32;184.23;264.61
-0.98;-0.16;-0.11;30.54;67.89;49.07;-18.31;184.15;265.98
-0.86;-0.15;-0.02;41.11;69.75;29.18;-17.06;183.93;266.77
-0.96;-0.16;-0.23;43.47;28.29;31.47;-15.82;182.89;267.62
-0.92;-0.10;-0.04;45.61;-7.77;38.51;-14.43;180.75;268.66
-0.97;-0.16;-0.12;70.50;3.34;36.74;-12.42;178.98;269.69
-1.05;-0.13;0.01;68.66;-40.26;71.36;-10.23;175.83;271.90
-0.94;-0.31;-0.01;86.43;-132.34;68.13;-8.11;170.26;273.74
-1.05;-0.17;-0.04;113.37;-91.45;51.70;-5.14;166.09;275.14
-1.09;-0.07;0.17;120.88;-117.41;89.46;-1.91;161.22;277.55
-1.03;-0.12;0.28;139.11;-287.24;128.20;1.71;151.77;281.01
-0.93;-0.38;0.01;184.71;-327.04;89.14;6.30;141.10;283.51
-0.89;-0.26;0.19;263.00;-142.80;50.07;12.86;135.77;284.86
-0.97;-0.21;0.30;339.79;-173.24;24.63;21.07;129.89;285.50
-1.00;-0.24;0.28;350.43;-290.44;14.46;31.08;119.72;285.95
-1.12;-0.16;0.07;367.93;-166.86;9.88;40.04;114.47;286.22
-1.05;-0.09;0.35;399.53;-44.93;82.19;49.74;112.35;288.43
-0.77;-0.26;0.34;392.02;-134.80;41.15;59.24;107.44;289.59
-1.20;0.01;0.25;401.50;-24.41;-19.32;77.35;105.67;288.64
-0.94;0.09;-0.04;332.66;-20.69;-20.07;85.69;104.69;288.04
-0.84;0.11;0.07;248.54;54.29;-16.93;90.44;105.54;287.60
-0.64;-0.04;0.36;188.80;-41.71;-127.43;93.59;103.48;284.16
-0.28;-0.24;0.27;72.39;-235.10;-350.96;93.22;95.54;274.33
-1.38;0.22;0.01;28.01;-12.87;-414.65;92.36;94.86;261.89
-2.00;0.54;-0.00;13.89;160.03;-115.89;91.20;98.85;258.65
-1.90;0.09;0.23;-47.21;135.16;243.30;88.13;102.20;265.46
-1.04;-0.22;0.36;-51.86;165.91;353.00;84.86;105.60;274.64
-0.48;-0.62;0.73;0.05;47.65;170.62;82.63;105.19;279.41
-0.76;-0.12;0.35;5.82;-18.89;-0.22;81.01;103.73;279.41
-1.09;0.10;0.31;39.69;14.67;-4.22;80.48;103.42;279.30
-1.10;0.07;0.15;48.14;6.81;5.46;80.21;103.11;279.44
-1.16;0.12;0.15;45.21;53.52;43.65;79.95;104.06;280.67
-0.93;0.01;0.26;22.05;3.72;42.69;79.01;103.56;281.95
-1.01;0.06;0.22;-16.89;-6.57;19.72;77.04;102.80;282.48
-0.96;0.09;0.22;-17.92;13.52;26.37;75.10;102.56;283.22
-0.89;0.07;0.19;-1.46;-21.22;14.89;73.63;101.42;283.62
-0.91;0.05;0.14;-17.50;-23.21;0.60;71.75;100.34;283.64
-0.88;-0.01;0.23;-33.37;-16.17;-38.83;69.42;99.41;282.59
-0.95;0.07;0.22;-35.35;-22.66;-68.12;67.16;98.28;280.75
-0.99;0.07;0.27;-30.79;-26.81;-60.16;65.04;97.01;279.06
-1.05;0.04;0.25;-16.71;-13.41;-37.34;63.35;96.21;278.09
-1.10;0.09;0.32;-10.37;0.72;7.21;61.84;95.70;278.32
-1.02;0.09;0.31;2.48;-5.96;28.22;60.75;95.00;279.08
-0.95;0.05;0.28;8.83;-14.99;28.36;59.81;94.13;279.84
-0.92;0.02;0.25;21.12;1.37;15.61;59.19;93.76;280.27
-0.99;0.07;0.22;16.94;17.05;7.72;58.53;93.83;280.48
-0.94;0.02;0.20;6.22;13.48;-15.77;57.54;93.83;280.07
-0.97;0.06;0.28;6.07;17.60;-19.93;56.61;93.85;279.51
-1.02;0.07;0.28;6.59;-6.66;-18.62;55.71;93.22;279.01
-1.04;0.11;0.27;13.66;-13.91;6.43;55.04;92.40;279.18
-0.98;0.04;0.26;8.56;-38.15;10.26;54.21;90.96;279.47
-0.91;0.02;0.20;15.67;-1.77;4.08;53.62;90.61;279.59
-0.97;0.05;0.20;15.11;16.68;-14.41;52.99;90.74;279.22
-1.00;0.06;0.26;-8.44;-1.82;-16.79;51.76;90.32;278.76
-1.04;0.08;0.35;-8.16;-19.38;-7.05;50.57;89.33;278.57
-1.02;0.05;0.36;8.04;-32.90;3.20;49.80;88.07;278.65
-0.99;0.03;0.25;15.09;-25.21;8.94;49.25;87.10;278.90
-0.95;0.03;0.20;8.94;0.36;-5.40;48.52;86.90;278.76
-0.97;0.04;0.28;-1.38;7.85;-15.86;47.55;86.81;278.33
-1.00;0.05;0.30;0.77;6.88;-16.77;46.66;86.67;277.86
-0.96;0.04;0.29;21.89;30.91;-3.31;46.63;87.57;277.73
-0.98;0.03;0.26;15.20;13.52;-7.51;46.13;87.64;277.53
-1.01;0.06;0.23;11.84;17.97;-6.76;45.57;87.84;277.35
-0.97;0.02;0.26;15.95;32.62;-1.86;45.11;88.46;277.29
-1.01;0.04;0.24;13.98;22.50;-11.87;44.61;88.78;276.97
-1.00;0.04;0.29;19.34;14.26;-3.35;44.27;88.81;276.88
-1.03;0.05;0.24;24.31;5.14;-4.47;44.10;88.66;276.76
-1.01;0.06;0.21;16.95;2.04;-1.83;43.71;88.44;276.71
-1.02;0.05;0.21;15.50;8.55;6.51;43.29;88.41;276.89
-1.01;0.04;0.20;9.70;6.18;3.96;42.72;88.33;276.99
-1.00;0.02;0.24;1.81;-2.06;9.65;41.94;88.01;277.29
-1.00;0.02;0.26;3.92;-11.24;3.39;41.22;87.44;277.38
-1.01;0.04;0.21;9.99;3.30;5.39;40.70;87.30;277.53
-1.00;0.06;0.22;4.47;-8.19;10.74;40.06;86.83;277.82
-1.03;0.07;0.26;-0.79;-16.92;18.26;39.30;86.07;278.33
-0.96;0.05;0.21;13.89;-2.90;46.17;39.25;85.70;280.64
-0.92;0.03;0.18;-11.47;-12.80;15.62;38.17;85.17;281.09
-0.94;0.03;0.26;-19.08;-11.67;-0.57;36.95;84.62;281.08
-0.95;0.05;0.28;-3.93;-4.28;-16.44;36.15;84.24;280.63
-0.93;0.02;0.31;3.98;-30.46;-35.99;35.56;83.04;279.52
-1.06;0.09;0.24;-0.88;-36.86;-40.30;34.91;81.85;278.43
-1.09;0.16;0.27;-2.30;-19.03;-1.80;34.28;81.06;278.38
-0.90;0.01;0.32;-14.85;-43.24;14.63;33.23;79.74;278.76
-0.98;0.03;0.45;-34.89;-100.77;-4.68;31.63;76.65;278.63
-1.02;0.06;0.62;-32.08;-191.54;-0.04;30.16;70.99;278.63
-0.97;0.02;0.70;-31.69;-352.40;-2.73;28.76;61.66;278.56
-1.11;0.06;0.51;-76.95;-441.50;3.75;26.12;49.57;278.66
-0.90;0.01;0.63;-43.08;-366.83;19.00;24.42;39.60;279.19
-0.87;0.04;0.73;-38.16;-337.12;-6.64;22.84;29.87;278.99
-0.87;0.07;0.84;-31.03;-368.66;-0.88;21.58;20.03;278.97
-0.82;0.08;0.86;-16.19;-420.93;40.65;20.77;9.32;280.07
-0.67;0.05;0.81;-1.31;-354.28;47.44;20.37;0.86;281.30
-0.56;0.04;0.78;-35.90;-311.90;37.76;19.00;-7.02;282.36
-0.48;-0.04;0.90;-137.29;-362.89;-13.14;14.96;-15.95;282.00
-0.54;0.00;1.04;-211.89;-501.25;-41.28;9.26;-27.86;280.93
-0.40;-0.01;0.85;-176.31;-401.91;-42.30;4.23;-37.83;279.75
-0.32;-0.04;1.03;-54.25;-145.54;-8.04;2.62;-40.73;279.52
-0.35;-0.17;1.24;-39.35;-189.10;-8.45;1.29;-45.20;279.27
-0.18;-0.23;1.32;-50.45;-266.58;-32.39;-0.29;-51.47;278.36
-0.13;-0.21;1.17;34.45;-195.82;-66.44;0.47;-55.71;276.50
-0.27;-0.10;1.05;121.34;-46.19;-43.51;3.59;-55.56;275.32
-0.23;-0.09;1.04;67.70;-63.25;-26.76;5.23;-55.89;274.60
-0.22;-0.03;1.16;-1.49;-131.01;-5.28;5.06;-57.90;274.46
-0.09;-0.01;1.12;39.02;-73.67;-8.86;6.02;-58.67;274.22
-0.06;-0.03;1.06;41.60;-26.81;-9.14;7.01;-58.17;273.96
-0.11;-0.05;1.13;-8.30;-42.99;3.46;6.61;-57.99;274.05
-0.02;-0.12;1.18;-55.98;-108.80;-4.67;4.61;-60.23;273.90
-0.06;-0.03;1.19;-0.25;-33.93;-9.23;4.48;-59.86;273.65
-0.01;-0.02;1.05;39.89;36.15;9.84;5.39;-57.73;273.91
-0.00;-0.12;1.15;7.09;-7.70;11.41;5.36;-56.78;274.23
0.04;-0.10;1.18;-44.25;-87.25;-9.31;3.95;-58.07;273.97
-0.01;-0.03;1.18;-1.35;-39.90;-11.40;3.80;-57.92;273.67
-0.03;0.00;1.03;43.56;28.88;15.30;4.88;-55.97;274.08
0.03;-0.10;1.09;-1.78;-1.21;11.12;4.63;-54.91;274.39
0.03;-0.11;1.22;-47.08;-99.32;1.75;3.20;-56.47;274.44
0.12;-0.08;1.19;-6.63;-65.90;3.41;2.89;-57.19;274.53
0.06;-0.05;1.14;18.48;-46.31;-6.41;3.34;-57.52;274.34
0.08;-0.05;1.16;-5.47;-93.97;-1.09;3.09;-58.84;274.31
0.12;-0.06;1.18;-13.89;-129.48;9.29;2.59;-61.33;274.57
0.20;-0.09;1.18;-15.18;-133.59;13.27;2.07;-63.82;274.93
0.21;-0.10;1.23;-16.42;-169.07;6.54;1.53;-67.03;275.10
0.24;-0.11;1.25;-28.56;-228.25;-0.76;0.64;-72.15;275.07
0.22;-0.03;1.25;10.45;-232.87;-3.95;0.88;-77.07;274.97
0.22;-0.01;1.23;58.88;-280.58;31.35;2.41;-83.15;275.81
0.33;-0.03;0.99;61.72;-311.10;56.40;4.03;-90.38;277.39
0.37;-0.02;0.88;19.53;-354.46;44.14;4.51;-99.44;278.72
0.48;-0.08;0.68;-17.12;-378.22;89.27;3.88;-108.48;281.22
0.75;-0.19;0.73;-89.64;-367.04;72.02;1.20;-117.17;283.23
0.74;-0.25;0.88;-135.73;-444.37;8.08;-2.46;-126.81;283.44
0.76;-0.12;0.82;-82.36;-434.41;-15.23;-4.68;-136.54;283.03
0.76;-0.14;0.64;-7.64;-385.64;-10.54;-4.91;-145.28;282.74
0.71;-0.09;0.63;-5.31;-354.11;34.68;-5.03;-152.64;283.67
0.76;-0.13;0.51;-2.04;-338.43;81.79;-5.10;-159.88;285.96
0.99;-0.31;0.41;-11.43;-382.52;43.23;-5.82;-176.88;288.17
0.85;-0.18;0.08;47.99;-283.41;42.72;-4.00;-186.19;289.92
1.02;-0.24;-0.02;1.89;-202.15;101.53;-4.14;-189.57;292.76
1.15;-0.25;0.04;-19.76;-195.36;62.04;-4.81;-192.46;294.44
1.08;-0.31;-0.02;-6.71;-147.25;6.91;-5.22;-194.01;294.62
0.97;-0.22;-0.01;-1.03;-48.70;-7.49;-5.40;-192.97;294.42
1.04;-0.27;0.00;-3.17;-12.60;-10.24;-5.66;-190.96;294.15
1.02;-0.28;0.08;-16.74;-36.95;-38.27;-6.29;-189.57;293.07
0.93;-0.21;0.13;-25.31;-51.71;-38.36;-7.08;-188.60;292.00
0.93;-0.20;0.08;7.72;-29.79;-11.49;-6.94;-187.16;291.66
1.03;-0.27;0.00;9.17;-10.84;-14.28;-6.84;-185.22;291.26
1.00;-0.22;0.01;-32.80;-25.70;-26.44;-7.83;-183.74;290.54
0.95;-0.21;0.07;-56.33;-23.50;-32.67;-9.33;-182.13;289.69
0.93;-0.18;0.08;-27.99;-38.28;-29.90;-10.12;-181.02;288.85
0.91;-0.18;0.01;-14.34;-11.50;-11.72;-10.54;-179.27;288.53
0.93;-0.18;0.04;-12.24;-1.80;12.19;-10.86;-177.27;288.86
1.02;-0.21;-0.03;11.52;-11.64;-10.82;-10.57;-175.64;288.55
0.97;-0.20;-0.06;6.24;9.54;-6.80;-10.44;-173.50;288.36
0.92;-0.16;-0.02;-1.29;5.01;-7.26;-10.47;-171.51;288.14
0.91;-0.18;0.03;1.05;-1.10;-0.44;-10.45;-169.65;288.13
0.98;-0.21;0.00;9.20;4.12;-2.83;-10.23;-167.71;288.06
0.98;-0.19;-0.03;14.05;16.65;-0.27;-9.88;-165.54;288.05
0.96;-0.20;-0.01;4.83;-6.38;-4.93;-9.78;-163.99;287.91
0.96;-0.21;0.03;4.65;-2.54;-1.93;-9.70;-162.30;287.86
0.96;-0.18;0.03;3.72;-21.12;2.62;-9.61;-161.16;287.93
1.00;-0.19;-0.03;11.63;-25.21;3.84;-9.32;-160.25;288.04
1.01;-0.21;-0.03;13.00;-24.06;-1.08;-9.03;-159.29;288.01
0.92;-0.17;-0.01;13.95;-19.86;9.85;-8.63;-158.31;288.31
0.97;-0.18;-0.10;21.23;2.50;27.38;-8.12;-156.78;289.08
0.90;-0.16;-0.08;9.41;23.17;43.43;-7.94;-154.75;290.21
0.89;-0.17;-0.02;6.91;18.07;70.74;-7.82;-152.79;292.12
1.01;-0.28;0.01;12.16;-5.15;76.36;-7.64;-151.35;294.26
1.01;-0.33;0.02;27.37;16.61;73.33;-7.12;-149.30;296.24
1.04;-0.31;-0.02;62.39;79.85;61.33;-5.67;-145.69;297.89
0.91;-0.31;0.10;50.01;93.97;60.59;-4.58;-141.60;299.53
0.83;-0.25;0.14;28.85;51.02;80.11;-4.02;-138.71;301.69
0.85;-0.25;0.14;44.08;51.74;114.94;-2.88;-135.66;305.25
0.99;-0.34;0.11;65.12;-2.49;100.65;-1.38;-134.34;308.07
0.92;-0.39;0.09;64.47;-1.13;125.09;-0.07;-132.93;311.45
0.86;-0.35;0.02;53.78;31.92;134.28;0.92;-130.75;315.08
0.73;-0.39;0.10;77.27;98.93;194.39;2.45;-126.64;320.32
0.85;-0.46;0.11;60.10;83.31;244.68;3.48;-123.03;326.93
1.13;-0.65;0.06;36.51;40.10;195.61;3.84;-120.63;332.41
0.93;-0.61;0.13;25.64;53.07;162.69;3.82;-117.89;336.64
0.79;-0.62;0.08;-16.18;25.48;126.72;2.59;-115.80;340.19
0.69;-0.59;0.22;-53.17;36.33;162.20;0.26;-113.19;345.21
0.77;-0.60;0.21;-26.71;46.04;173.64;-1.08;-110.58;349.90
0.70;-0.69;0.29;-25.47;54.23;204.08;-2.46;-107.59;355.62
0.68;-0.73;0.25;-17.26;18.21;206.40;-3.64;-105.64;361.40
0.60;-0.69;0.21;21.89;38.27;215.30;-3.82;-103.22;366.99
0.58;-0.77;0.15;32.97;49.57;246.86;-3.76;-100.44;373.91
0.57;-0.91;0.19;1.31;46.46;254.59;-4.66;-97.70;381.03
0.57;-0.91;0.23;-13.95;32.78;228.85;-5.89;-95.44;386.98
0.61;-1.05;0.32;-35.82;9.75;176.92;-7.69;-93.75;391.76
0.48;-1.03;0.32;-31.49;-46.90;120.63;-9.54;-93.70;395.50
0.34;-0.90;0.08;-4.82;-55.25;101.33;-10.77;-93.62;398.13
0.34;-0.97;0.17;-0.04;-23.64;119.07;-11.80;-93.21;403.97
0.40;-1.02;0.11;-59.79;42.79;127.04;-14.54;-90.52;407.65
0.41;-1.04;0.33;-49.72;-15.67;87.23;-16.70;-89.47;410.10
0.30;-1.01;0.24;1.31;0.32;51.97;-17.57;-87.94;411.45
0.23;-0.92;0.23;27.56;-11.85;37.75;-17.75;-86.72;412.47
0.21;-0.90;0.16;19.05;-49.24;31.56;-18.22;-86.57;413.35
0.18;-0.83;0.19;-10.53;-32.19;54.46;-19.46;-85.88;414.82
0.24;-0.93;0.23;27.46;26.21;51.21;-19.50;-83.61;416.41
0.24;-0.99;0.13;56.02;19.11;55.65;-18.97;-81.65;417.97
0.28;-1.04;0.18;32.30;-18.09;47.76;-19.09;-80.73;419.21
0.24;-1.04;0.21;17.85;4.04;30.51;-19.55;-79.23;420.06
0.26;-1.07;0.13;22.48;-31.86;31.88;-19.94;-78.76;420.96
