ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
-0.12;-0.22;1.15;-9.30;-2.55;-227.92;3.82;-0.73;187.65
-0.16;-0.16;1.25;-13.37;0.32;-325.62;3.24;-0.57;178.54
-0.00;-0.20;1.11;-18.24;6.16;-425.01;2.51;-0.40;167.49
-0.07;-0.02;1.25;-18.99;6.64;-473.59;1.92;-0.14;154.23
-0.08;0.04;1.09;-19.79;3.00;-458.35;1.38;0.02;141.39
-0.11;0.04;1.17;-18.40;3.54;-446.76;0.91;0.21;129.78
-0.03;0.04;1.19;-17.02;2.99;-441.23;0.47;0.32;117.42
0.02;0.02;1.07;-18.82;9.31;-468.30;-0.10;0.57;102.91
-0.02;0.07;1.14;-18.98;13.81;-497.89;-0.51;0.93;89.96
-0.09;0.04;1.20;-14.81;38.54;-497.89;-0.87;2.06;76.02
-0.14;0.21;1.28;-15.37;5.43;-486.35;-1.08;2.26;63.37
0.03;0.00;1.18;-12.93;-21.61;-460.35;-1.41;1.59;50.48
0.02;-0.01;0.95;-14.61;-3.13;-367.02;-1.78;1.45;40.58
-0.11;0.06;1.22;-11.85;-1.85;-306.00;-1.99;1.48;32.62
-0.02;0.07;1.20;-8.56;1.38;-226.93;-2.13;1.50;26.27
0.07;0.08;1.13;-5.91;0.25;-133.89;-2.16;1.42;22.65
0.07;0.06;1.15;-2.29;1.77;-62.88;-2.12;1.37;20.95
0.05;0.04;1.14;-0.63;1.09;-7.49;-2.06;1.33;20.65
0.02;-0.01;1.14;-0.14;-0.31;-0.15;-2.03;1.27;20.65
0.02;-0.02;1.15;-0.08;0.39;0.09;-2.01;1.24;20.65
0.03;-0.02;1.15;-0.03;1.64;0.06;-2.00;1.23;20.65
0.02;-0.02;1.14;-0.40;2.96;-0.27;-1.98;1.26;20.64
0.04;-0.03;1.14;-1.59;1.22;-40.94;-2.01;1.23;19.58
0.02;-0.04;1.13;-3.50;0.24;-68.26;-2.11;1.19;17.67
0.04;-0.05;1.14;-4.34;0.22;-97.55;-2.23;1.14;15.04
0.02;-0.10;1.14;-5.62;-0.62;-131.37;-2.43;1.08;11.49
-0.02;-0.18;1.18;-9.79;2.62;-203.28;-2.82;1.14;6.00
-0.05;-0.22;1.19;-10.76;-1.68;-290.29;-3.29;1.11;-3.00
-0.10;-0.18;1.15;-15.54;-0.11;-389.10;-3.80;1.17;-13.51
0.22;-0.03;1.16;-14.98;-3.94;-462.30;-4.16;0.83;-26.45
0.10;-0.02;1.15;-20.99;4.62;-497.89;-4.65;0.84;-39.89
0.36;-0.16;1.05;-23.24;13.31;-497.89;-5.30;0.84;-53.34
0.10;-0.05;1.08;-19.66;1.64;-497.89;-5.79;0.77;-67.28
-0.08;-0.03;1.18;-12.67;18.61;-480.35;-6.02;1.30;-79.77
0.07;-0.07;1.15;-17.01;-3.90;-402.50;-6.43;1.10;-91.04
0.09;-0.10;1.05;-9.63;15.80;-446.59;-6.65;1.41;-103.09
-0.16;-0.02;1.16;-20.82;-3.07;-497.89;-7.15;1.45;-118.03
0.07;-0.25;1.13;-22.24;-10.54;-471.65;-7.83;1.09;-130.76
-0.09;-0.06;1.17;-15.89;-7.61;-340.18;-8.16;0.94;-140.29
-0.05;0.04;1.12;-12.18;0.35;-253.42;-8.28;0.98;-147.13
-0.14;0.01;1.15;-10.15;8.48;-265.97;-8.38;1.32;-154.31
0.01;-0.02;1.06;-11.10;-2.10;-254.59;-8.53;1.23;-161.44
0.05;0.02;1.11;-7.62;5.67;-197.57;-8.54;1.30;-166.78
-0.01;-0.02;1.17;-5.63;-4.36;-145.22;-8.54;1.17;-170.70
-0.02;-0.03;1.13;-4.66;-2.40;-113.31;-8.53;1.10;-173.87
-0.07;0.04;1.12;-3.57;-3.85;-84.44;-8.42;1.04;-176.40
-0.02;-0.00;1.15;-1.14;2.80;-55.14;-8.29;1.11;-177.95
-0.05;-0.01;1.13;-1.13;2.50;-38.70;-8.16;1.21;-178.99
-0.02;-0.02;1.16;-0.35;0.27;-15.37;-8.03;1.21;-179.76
0.02;-0.02;1.15;-0.43;-0.28;-9.23;-7.90;1.16;-180.02
0.02;-0.02;1.15;0.44;0.76;-5.98;-7.76;1.14;-180.18
0.03;-0.02;1.15;-0.24;-0.49;-1.54;-7.62;1.07;-180.22
0.03;-0.03;1.15;-0.11;-0.66;-0.53;-7.51;1.01;-180.24
0.03;-0.02;1.14;-0.21;-0.51;-0.73;-7.38;0.95;-180.26
0.02;-0.03;1.14;-0.08;-0.43;-1.46;-7.27;0.89;-180.30
0.02;-0.03;1.14;0.34;0.80;-3.77;-7.15;0.87;-180.40
0.03;-0.02;1.14;0.26;0.84;-2.68;-7.02;0.84;-180.47
0.03;-0.03;1.14;0.20;0.33;0.06;-6.90;0.81;-180.47
0.01;-0.02;1.15;0.09;-0.08;3.06;-6.78;0.78;-180.39
0.02;-0.03;1.15;0.40;-0.25;10.66;-6.66;0.74;-180.11
0.03;-0.02;1.14;0.38;-0.17;12.32;-6.54;0.68;-179.76
0.01;-0.01;1.15;0.76;1.05;15.19;-6.40;0.69;-179.37
0.00;-0.02;1.15;1.73;1.67;29.16;-6.24;0.71;-178.55
0.01;0.01;1.15;2.82;3.58;26.45;-6.04;0.78;-177.86
0.00;-0.04;1.14;1.71;3.35;21.15;-5.91;0.87;-177.21
0.03;-0.03;1.13;0.75;-0.69;33.59;-5.80;0.80;-176.26
-0.04;-0.05;1.16;4.24;3.00;93.48;-5.62;0.90;-173.83
-0.02;0.00;1.15;4.67;2.96;104.32;-5.38;0.98;-171.02
-0.03;0.00;1.15;6.63;3.26;144.29;-5.09;1.08;-166.98
-0.08;0.06;1.15;8.46;6.04;199.25;-4.72;1.29;-161.80
-0.17;0.18;1.20;10.18;2.87;317.47;-4.20;1.48;-152.91
-0.01;0.06;1.17;8.98;-7.16;401.36;-3.81;1.26;-141.67
0.03;0.12;1.19;13.22;-6.92;444.60;-3.29;1.03;-130.11
-0.07;0.09;1.16;17.27;-8.57;485.73;-2.67;0.84;-116.51
-0.34;-0.03;1.19;19.33;0.93;502.64;-2.05;1.16;-100.93
0.19;-0.39;1.14;17.45;0.07;502.64;-1.88;1.00;-87.36
-0.12;-0.05;1.22;18.46;-5.12;502.64;-1.39;0.95;-73.78
-0.01;-0.17;1.14;18.40;-5.04;502.64;-1.03;0.81;-59.71
-0.05;-0.13;1.18;19.25;-13.10;502.64;-0.64;0.50;-46.64
-0.15;-0.07;1.14;19.33;7.71;438.26;-0.18;0.84;-34.81
-0.19;-0.00;1.15;12.08;-3.18;388.89;0.14;0.92;-24.31
0.12;-0.20;1.15;11.42;-3.90;348.75;0.26;0.70;-14.89
-0.04;-0.07;1.13;12.00;-4.43;308.61;0.51;0.60;-6.25
0.08;-0.18;1.12;7.76;1.74;213.76;0.56;0.57;0.16
0.10;-0.07;1.06;3.39;-5.56;150.58;0.57;0.31;4.23
0.17;-0.14;1.14;1.42;-3.49;83.30;0.47;0.07;6.48
0.11;-0.17;1.10;0.89;0.30;30.98;0.33;-0.02;7.28
-0.05;-0.14;1.14;-2.24;-5.49;-2.27;0.13;-0.12;7.22
0.03;-0.02;1.16;-0.73;-1.76;0.05;0.09;-0.20;7.22
0.03;-0.03;1.15;-0.58;-1.47;-1.01;0.04;-0.26;7.20
0.07;-0.09;1.15;-1.04;-0.72;-19.28;-0.07;-0.34;6.66
-0.01;0.03;1.16;-1.19;-0.14;-25.20;-0.07;-0.33;5.97
-0.02;0.04;1.15;0.00;-0.02;-10.43;-0.03;-0.30;5.69
0.03;-0.02;1.14;0.60;1.34;-0.10;-0.02;-0.27;5.69
0.14;-0.19;1.17;-1.37;1.46;-52.49;-0.22;-0.35;4.27
0.07;-0.05;1.13;-4.60;3.16;-126.36;-0.39;-0.33;0.99
-0.03;0.01;1.14;-5.11;1.74;-141.59;-0.51;-0.24;-2.98
-0.12;0.13;1.14;-2.64;2.61;-72.93;-0.46;-0.06;-4.95
0.02;-0.02;1.15;-0.50;-1.81;0.03;-0.48;-0.12;-4.95
0.03;-0.03;1.15;-0.14;-0.11;-0.29;-0.50;-0.15;-4.95
0.03;-0.02;1.15;0.21;-0.08;-0.38;-0.51;-0.18;-4.96
0.03;-0.02;1.14;-0.12;-0.45;-0.23;-0.52;-0.21;-4.97
0.03;-0.02;1.16;0.24;-0.05;0.28;-0.52;-0.23;-4.96
0.03;-0.02;1.14;-0.12;0.06;0.15;-0.53;-0.26;-4.96
0.03;-0.02;1.15;0.56;0.59;0.40;-0.53;-0.26;-4.95
0.01;-0.04;1.23;-2.11;-17.29;-0.32;-0.66;-1.13;-4.96
-0.03;0.06;1.35;-0.76;-127.65;-3.01;-0.62;-4.71;-5.05
0.01;0.01;1.44;4.52;-243.20;17.86;-0.48;-11.30;-4.55
0.10;0.03;1.27;11.74;-411.55;43.50;-0.14;-21.65;-3.42
0.19;-0.13;0.96;25.28;-367.68;150.75;0.40;-31.14;0.65
0.36;-0.07;0.89;36.00;-217.20;124.96;1.32;-36.89;4.15
0.34;0.04;1.40;33.65;-302.52;87.06;2.18;-44.13;6.41
0.39;-0.11;1.04;31.85;-422.75;76.22;2.89;-54.80;8.47
0.36;0.11;0.98;28.82;-370.28;51.74;3.78;-64.96;10.02
0.64;-0.11;0.94;-4.58;-408.98;11.51;3.50;-75.11;10.33
0.63;0.02;0.99;-11.85;-498.34;22.57;3.13;-87.43;10.94
0.89;-0.04;0.07;-3.82;-350.25;15.35;2.93;-96.26;11.34
0.77;-0.08;0.63;13.15;-80.86;12.63;3.15;-97.42;11.68
0.94;-0.09;0.70;29.02;-160.37;16.02;3.79;-100.72;12.12
0.84;-0.05;0.56;3.51;-87.35;2.05;3.76;-102.08;12.17
0.86;-0.04;0.55;-0.89;-76.02;1.91;3.64;-103.18;12.22
0.93;-0.05;0.91;11.83;-163.10;-15.94;3.85;-106.31;11.79
0.80;0.01;0.45;8.63;-217.00;-26.85;4.03;-111.77;10.99
0.84;0.01;0.44;9.22;-169.38;4.46;4.22;-115.41;11.11
1.02;-0.03;0.47;11.24;-132.86;2.75;4.41;-117.90;11.19
0.88;0.02;0.27;4.96;-109.30;-11.26;4.46;-119.77;10.89
0.87;-0.02;0.34;-10.64;-1.68;13.30;4.07;-118.76;11.25
1.01;-0.11;0.47;10.27;52.74;7.77;4.18;-116.19;11.46
0.93;-0.08;0.39;5.98;84.51;-1.13;4.18;-112.89;11.43
0.89;-0.02;0.60;7.08;113.35;-0.97;4.27;-108.73;11.41
0.92;-0.01;0.55;-8.11;72.85;-13.25;3.97;-105.87;11.06
0.92;0.04;0.45;-27.82;94.32;-9.07;3.10;-102.21;10.79
0.97;-0.05;0.62;-23.94;55.54;-10.82;2.35;-99.75;10.49
0.93;-0.04;0.58;-12.92;64.84;-16.62;1.94;-97.23;10.05
1.01;-0.04;0.64;-8.49;64.01;-7.04;1.64;-94.66;9.86
1.03;-0.07;0.62;5.68;91.63;-17.51;1.71;-91.46;9.38
0.82;0.07;0.65;14.43;189.05;-20.94;2.10;-85.79;8.84
0.79;-0.00;0.77;0.61;153.93;27.15;2.08;-80.77;9.60
0.90;-0.05;0.75;-0.24;196.13;14.84;2.00;-74.93;10.00
0.85;-0.03;0.60;-16.37;255.57;-42.09;1.51;-67.99;8.91
0.85;0.02;0.89;-33.80;282.06;-3.28;0.57;-59.76;8.81
0.76;-0.03;0.81;-49.14;344.10;70.98;-0.91;-49.29;10.94
0.63;-0.09;0.97;-25.37;275.55;66.19;-1.63;-41.62;12.73
0.47;-0.05;0.87;-16.60;264.10;16.03;-2.07;-34.35;13.16
0.43;-0.06;0.88;-52.20;300.96;0.61;-3.46;-26.19;13.18
0.54;-0.12;1.11;-26.35;237.02;16.70;-4.17;-19.87;13.63
0.41;-0.07;0.90;13.97;185.16;28.34;-3.77;-14.85;14.42
0.30;-0.04;0.96;57.11;129.51;10.95;-2.27;-11.58;14.71
0.34;-0.03;0.96;33.25;75.92;-38.17;-1.37;-9.72;13.68
0.41;-0.04;1.16;5.92;86.01;-10.62;-1.22;-7.63;13.39
0.27;-0.05;1.04;39.34;38.35;-8.62;-0.09;-6.62;13.13
0.30;-0.04;1.01;13.56;41.26;-16.33;0.24;-5.71;12.69
0.34;-0.06;1.15;-20.31;50.84;2.69;-0.35;-4.57;12.76
0.37;-0.03;1.12;-43.40;52.90;19.51;-1.51;-3.43;13.29
0.21;-0.08;1.16;-51.50;14.39;18.37;-2.91;-3.18;13.79
0.28;-0.10;1.08;-64.32;-30.22;5.28;-4.58;-4.15;13.92
0.31;-0.09;0.96;-43.22;-7.12;6.69;-5.67;-4.58;14.10
0.24;-0.14;1.00;-19.89;48.44;15.99;-6.21;-3.45;14.53
0.24;-0.12;1.05;-2.17;9.03;-3.37;-6.25;-3.37;14.44
0.28;-0.12;1.09;9.30;-40.69;-22.96;-5.98;-4.64;13.82
0.31;-0.10;0.98;20.32;-43.68;-21.59;-5.33;-6.20;13.15
0.35;-0.08;1.00;46.38;-9.84;-1.95;-4.11;-6.69;13.10
0.27;-0.08;1.12;72.66;-36.51;-5.95;-2.17;-7.77;12.94
0.37;-0.02;1.14;6.26;-80.48;-4.79;-1.82;-12.15;12.68
0.39;-0.04;0.98;28.09;-71.49;1.50;-1.05;-14.29;12.73
0.30;-0.04;1.18;33.36;-46.33;-14.94;-0.17;-15.50;12.32
0.28;-0.13;1.14;7.27;-10.87;-9.28;-0.08;-15.72;12.07
0.38;0.01;1.18;-7.56;-29.91;-7.88;-0.27;-16.55;11.86
0.48;-0.06;1.00;0.02;-89.20;8.69;-0.31;-19.06;12.09
0.41;0.01;1.16;1.68;-91.91;-32.15;-0.24;-22.67;10.81
0.52;-0.03;1.09;-41.54;-47.73;-29.97;-1.39;-24.03;9.97
0.50;-0.02;1.03;-70.66;0.90;-34.64;-3.25;-24.03;9.03
0.46;-0.03;1.14;-66.93;-52.55;12.66;-4.98;-25.37;9.38
0.44;-0.10;1.09;-95.69;-87.65;-0.06;-7.49;-27.58;9.37
0.31;-0.03;1.04;-92.58;-103.38;-11.22;-9.91;-30.19;9.06
0.55;-0.15;1.03;-103.44;-182.16;12.99;-12.55;-34.91;9.41
0.48;-0.07;0.80;-130.47;-99.06;-2.62;-15.82;-37.41;9.34
0.59;-0.17;0.77;-126.56;-107.20;12.45;-19.12;-40.25;9.69
0.78;-0.35;0.91;-107.80;-49.94;-54.36;-22.14;-41.55;8.06
0.33;-0.13;1.05;-66.27;12.97;-57.34;-23.63;-40.67;6.45
0.62;-0.25;1.14;22.58;-0.29;-40.70;-22.70;-40.35;5.31
0.50;-0.14;0.93;76.61;-13.82;-64.33;-20.40;-40.39;3.64
0.39;-0.05;0.85;55.50;54.32;-22.55;-18.52;-38.56;3.01
0.60;-0.15;1.04;30.14;8.38;-4.47;-17.48;-38.11;2.89
0.53;-0.10;0.97;21.01;-17.41;-3.37;-16.63;-38.36;2.80
0.48;-0.09;1.02;27.48;-0.10;24.52;-15.64;-38.06;3.46
0.65;-0.15;0.95;30.43;11.51;33.18;-14.66;-37.62;4.32
0.71;-0.18;0.95;31.08;8.04;17.68;-13.64;-37.29;4.82
0.44;-0.12;1.01;19.39;36.25;15.76;-12.89;-35.91;5.29
0.58;-0.17;1.10;31.98;59.74;33.22;-11.93;-34.16;6.15
0.67;-0.17;1.06;44.26;0.18;-6.43;-10.59;-34.04;5.97
0.42;-0.10;1.00;49.69;-8.75;-16.07;-9.14;-34.01;5.54
0.51;-0.12;1.01;26.40;-66.92;7.76;-8.35;-35.59;5.75
0.72;-0.15;0.88;9.34;-131.79;-29.80;-8.04;-39.07;4.95
0.50;-0.09;0.99;-9.95;-98.04;-17.81;-8.22;-41.47;4.45
0.74;-0.14;0.99;-3.79;-112.89;-16.01;-8.25;-44.18;4.03
0.68;-0.11;0.85;-23.02;-109.50;-40.17;-8.79;-47.01;2.91
0.69;-0.11;0.92;-62.67;-104.84;-18.15;-10.60;-49.94;2.34
0.77;-0.13;0.97;-62.11;-122.95;-25.02;-12.12;-52.89;1.67
0.78;-0.13;0.93;-40.21;-53.90;-27.57;-13.06;-54.04;0.90
0.67;-0.10;1.00;13.94;14.71;-33.74;-12.51;-53.22;0.02
0.64;-0.06;0.96;80.92;40.68;0.51;-10.09;-51.67;0.03
0.80;-0.06;0.64;101.76;39.69;-19.54;-7.25;-50.56;-0.49
0.64;0.01;0.54;46.11;131.17;-15.77;-5.87;-47.05;-0.92
0.48;0.04;0.64;27.80;295.40;6.80;-4.98;-39.00;-0.74
0.77;-0.12;0.89;25.85;271.52;9.68;-4.27;-31.78;-0.48
0.36;-0.01;0.89;-23.16;338.96;-28.29;-4.88;-21.62;-1.32
0.08;0.04;0.92;-13.42;379.98;22.98;-5.11;-10.86;-0.68
0.30;-0.15;1.22;-77.22;368.68;63.83;-7.17;-1.14;1.04
0.26;-0.15;1.07;-63.10;341.19;28.96;-8.82;7.67;1.82
0.10;-0.10;0.96;-28.99;452.67;31.10;-9.52;19.39;2.66
0.03;-0.16;1.04;-89.36;421.40;38.15;-11.95;30.53;3.73
-0.15;-0.12;1.11;-85.76;413.22;7.03;-14.01;40.58;3.92
-0.36;-0.13;1.09;-28.35;460.35;86.55;-14.58;52.28;6.25
-0.36;-0.18;1.35;-14.46;499.28;104.58;-14.79;64.71;9.08
-0.14;-0.22;1.18;84.06;390.10;114.46;-12.46;73.85;12.17
-0.37;-0.13;1.05;77.63;479.00;16.52;-6.61;107.93;13.41
-0.82;-0.03;0.86;58.08;295.29;-40.23;-4.91;114.73;12.28
-1.02;-0.05;0.87;25.51;382.33;-20.41;-4.16;123.51;11.73
-0.87;-0.03;0.81;35.53;472.48;-19.30;-3.16;134.47;11.21
-0.94;0.02;0.71;50.76;314.21;43.13;-0.64;147.91;13.32
-0.42;-0.11;0.64;28.38;80.12;27.67;0.06;147.81;14.12
-0.89;0.05;0.56;27.86;98.61;-45.83;0.84;148.57;12.89
-1.15;0.08;0.42;62.72;86.35;-2.55;2.60;149.30;12.81
-0.93;-0.02;0.50;24.41;50.35;23.44;3.18;148.86;13.45
-1.08;0.03;0.45;27.76;27.98;-8.32;3.95;148.03;13.20
-1.00;-0.03;0.42;24.44;82.38;15.33;4.52;148.65;13.63
-0.91;-0.02;0.46;-15.56;41.96;-3.74;3.99;148.02;13.53
-0.98;0.02;0.45;14.86;5.66;6.31;4.31;146.50;13.69
-0.89;-0.05;0.57;-0.95;-75.91;5.30;4.16;142.59;13.84
-1.07;-0.05;0.54;-0.08;-151.59;-32.85;4.03;137.09;12.98
-1.19;-0.01;0.62;21.68;-180.77;-8.26;4.54;130.63;12.75
-0.89;-0.05;0.83;-33.76;-336.49;-45.39;3.52;120.02;11.53
-1.27;0.07;0.67;-70.76;-456.33;-80.17;1.69;107.19;9.44
-1.13;-0.03;0.96;-62.12;-446.71;85.99;-0.25;92.45;12.11
-0.37;-0.18;1.13;48.72;-405.94;-1.14;0.96;79.78;12.08
-0.76;-0.07;0.91;103.83;-501.26;-111.40;3.64;65.68;9.07
-0.91;0.01;0.76;44.31;-472.04;-36.09;4.74;52.86;8.09
-0.49;-0.03;0.88;30.11;-348.74;16.06;5.45;42.80;8.54
-0.41;-0.05;1.06;17.18;-312.28;18.41;5.73;34.40;9.02
-0.17;-0.11;0.89;1.37;-381.75;-21.31;5.54;23.80;8.45
-0.32;-0.03;0.78;-33.22;-286.22;-51.89;4.49;15.91;6.99
-0.27;-0.01;1.03;25.85;-38.66;9.27;5.05;14.90;7.24
-0.19;-0.02;1.02;84.86;-15.87;12.54;7.25;14.37;7.59
-0.10;-0.01;0.94;35.24;-56.58;-18.70;8.48;11.99;6.84
-0.29;0.04;1.04;-35.85;-130.66;-18.07;7.40;8.59;6.35
-0.32;0.06;1.06;-50.29;-99.75;5.88;5.97;6.09;6.51
-0.13;-0.00;1.06;-30.26;-32.81;23.77;5.05;5.24;7.15
0.03;-0.05;1.14;-3.53;-13.06;-5.42;4.81;4.76;7.00
-0.12;-0.02;1.12;8.73;-15.78;-24.53;4.92;4.37;6.34
-0.24;0.01;1.02;-14.84;-3.58;3.94;4.43;4.45;6.45
0.00;-0.05;1.18;-22.09;35.57;16.98;3.72;5.27;6.89
-0.02;-0.06;1.24;-8.14;-1.70;-12.04;3.38;5.14;6.57
-0.24;-0.01;1.16;-2.20;-67.12;-13.74;3.24;3.22;6.14
-0.09;-0.04;1.18;-21.21;-17.50;14.00;2.60;2.80;6.51
0.13;-0.11;1.24;-28.64;3.71;-7.14;1.67;2.74;6.31
-0.15;-0.04;1.29;-12.21;-52.33;-35.28;1.28;1.43;5.35
-0.26;0.01;1.25;16.32;-117.68;-10.26;1.69;-1.48;5.08
-0.10;-0.02;1.13;28.81;-110.16;16.74;2.40;-4.26;5.53
-0.00;-0.04;1.07;15.88;-35.29;17.51;2.73;-5.11;6.00
-0.09;0.00;1.19;11.30;-72.68;8.37;2.97;-6.85;6.23
-0.13;0.02;1.09;17.59;-147.97;20.74;3.40;-10.49;6.79
0.18;-0.06;1.07;6.75;-116.00;23.59;3.46;-13.54;7.43
0.14;-0.03;1.13;-18.73;-107.49;-26.38;2.80;-16.67;6.61
0.01;0.00;1.22;-50.17;-175.33;-21.85;1.42;-20.98;6.02
0.21;-0.06;1.35;-43.68;-138.65;12.38;0.19;-24.40;6.35
0.38;-0.14;1.46;-19.28;-218.58;-35.19;-0.42;-29.96;5.40
0.05;-0.01;1.31;-11.27;-363.50;-67.34;-0.71;-39.03;3.58
0.08;0.02;1.13;-64.63;-419.84;-17.16;-2.39;-49.44;3.12
0.53;-0.08;1.07;-66.23;-250.54;34.83;-4.21;-55.81;4.10
0.65;-0.16;1.18;2.78;-236.55;-9.72;-4.15;-61.48;3.83
0.41;-0.08;1.00;12.60;-343.58;-31.85;-3.80;-69.76;2.97
0.40;-0.04;0.73;-25.62;-339.84;27.24;-4.54;-79.23;3.82
0.84;-0.14;0.82;-61.94;-258.08;17.24;-6.25;-85.55;4.30
0.69;-0.07;0.90;-55.77;-326.87;-16.03;-7.60;-92.87;3.88
0.63;-0.09;0.84;-45.19;-334.40;6.14;-8.71;-100.55;4.05
0.85;-0.13;0.75;-41.47;-304.19;5.47;-9.73;-107.47;4.20
0.90;-0.17;0.78;-3.37;-268.37;-19.13;-9.74;-113.29;3.68
0.70;-0.11;0.62;4.31;-326.14;-3.23;-9.43;-127.24;3.53
0.99;-0.18;0.55;45.85;-246.74;0.51;-8.07;-132.78;3.54
0.80;-0.06;0.44;63.92;-331.01;-37.13;-6.22;-140.37;2.50
0.81;-0.04;0.20;52.15;-244.25;13.96;-4.61;-146.21;2.92
0.97;-0.07;0.16;52.20;-240.34;6.72;-3.21;-151.17;3.10
1.00;-0.10;0.08;38.09;-203.67;-2.88;-2.24;-155.14;3.02
0.90;-0.07;0.12;20.73;-194.49;-10.33;-1.72;-158.75;2.74
1.00;-0.07;0.09;-2.26;-170.48;4.89;-1.83;-161.69;2.88
0.96;-0.10;0.18;8.14;-152.02;-13.97;-1.67;-163.95;2.50
0.94;-0.09;0.07;19.02;-163.76;-13.68;-1.24;-166.61;2.13
0.97;-0.07;-0.03;13.31;-153.59;-25.69;-0.94;-169.10;1.44
0.93;-0.06;-0.08;18.09;-111.50;-27.94;-0.52;-170.49;0.68
0.87;-0.03;-0.13;17.82;-69.18;-32.61;-0.07;-170.91;-0.23
0.89;-0.01;-0.16;10.15;-45.09;-13.10;0.23;-170.86;-0.64
0.91;-0.02;-0.16;19.37;-45.78;3.54;0.70;-170.63;-0.54
1.05;-0.13;-0.10;18.66;-39.03;11.41;1.03;-170.02;-0.23
1.05;-0.10;-0.17;8.72;11.26;-19.16;1.10;-168.19;-0.75
0.85;-0.01;-0.16;-0.14;10.48;-13.45;1.06;-166.55;-1.11
0.92;-0.09;-0.06;11.71;23.16;16.67;1.23;-164.37;-0.66
1.08;-0.11;-0.17;17.71;75.37;-4.81;1.53;-160.95;-0.79
0.91;-0.05;-0.19;34.21;186.73;-25.23;2.33;-154.77;-1.48
0.93;-0.06;-0.13;28.12;247.25;-23.54;2.94;-147.02;-2.11
0.72;0.05;-0.10;5.59;244.79;-14.01;3.14;-138.52;-2.55
0.70;0.08;-0.08;12.55;316.42;54.17;3.55;-129.50;-1.14
1.04;-0.21;0.15;-17.37;441.66;93.76;2.80;-116.20;1.49
1.28;-0.23;0.28;-31.74;420.01;-38.04;1.70;-103.72;0.42
0.59;-0.01;0.41;6.89;436.06;-39.30;1.83;-91.63;-0.60
0.76;-0.14;0.61;-11.28;416.32;12.75;1.37;-79.29;-0.24
1.06;-0.16;0.60;-14.85;339.54;-62.26;0.85;-70.14;-1.86
0.57;-0.05;0.58;40.18;450.74;-73.92;1.85;-57.65;-3.86
0.60;-0.08;0.57;11.82;499.28;-65.26;2.06;-43.65;-5.68
0.18;0.06;0.82;9.95;499.28;-62.78;2.38;-28.33;-7.57
0.20;-0.03;0.99;-72.58;499.28;12.93;0.39;-14.78;-7.22
0.50;-0.09;1.09;-55.47;499.28;-19.17;-1.15;-1.73;-7.74
0.28;-0.04;1.00;27.48;499.28;-46.44;-0.44;11.21;-8.99
-0.12;0.02;0.86;-15.21;499.28;-56.65;-0.81;24.36;-10.52
-0.25;0.00;1.15;-60.78;499.28;-4.65;-2.39;37.33;-10.64
-0.26;-0.03;1.25;-81.36;450.09;17.01;-4.53;48.72;-10.19
-0.36;-0.06;1.36;-23.71;447.57;30.41;-5.12;60.31;-9.33
-0.41;-0.08;1.43;15.42;337.81;26.35;-4.66;68.35;-8.62
-0.33;-0.13;1.40;-17.82;-34.71;-32.21;-5.37;65.83;-9.94
-0.47;-0.13;1.36;-32.23;-92.26;-23.04;-6.19;62.42;-10.56
-0.47;-0.08;1.49;-21.50;-107.79;-2.90;-6.69;58.65;-10.64
-0.26;-0.11;1.45;-0.38;-151.47;11.25;-6.64;53.81;-10.35
-0.08;-0.15;1.24;1.66;-218.77;-27.19;-6.59;46.80;-11.11
-0.28;-0.05;1.12;0.41;-154.75;-12.38;-6.49;41.89;-11.46
-0.12;-0.09;1.10;0.47;-59.44;26.34;-6.43;39.65;-10.77
0.04;-0.13;1.15;-2.43;-64.71;-5.28;-6.49;37.11;-10.92
-0.24;-0.03;1.02;2.49;-41.75;-24.46;-6.32;35.48;-11.60
-0.20;-0.03;0.98;-0.82;35.00;13.74;-6.25;36.02;-11.19
-0.07;-0.08;1.05;-9.11;59.11;1.73;-6.46;37.00;-11.14
-0.21;-0.05;1.03;1.47;85.25;-13.51;-6.34;38.74;-11.50
-0.24;-0.05;0.95;2.66;143.06;4.69;-6.19;42.02;-11.38
-0.23;-0.06;1.06;6.41;204.07;6.66;-5.94;47.01;-11.19
-0.34;-0.06;1.01;24.06;284.04;20.84;-5.23;53.94;-10.63
-0.60;-0.03;1.06;54.32;499.28;71.86;-3.71;66.64;-8.69
-0.46;-0.07;1.08;69.74;499.28;66.98;-1.77;79.45;-6.81
-0.71;0.01;1.07;78.46;472.88;15.86;0.35;91.04;-6.38
-0.87;0.01;0.60;87.53;499.28;27.28;4.47;113.80;-5.08
-0.61;-0.10;0.56;55.73;499.28;-7.42;6.03;128.03;-5.31
-0.91;0.10;0.56;71.07;499.28;-61.71;7.86;139.76;-6.98
-1.21;0.14;0.41;37.36;349.42;-68.24;8.79;147.52;-8.82
-1.16;0.11;0.34;31.77;225.51;4.02;9.54;151.92;-8.71
-0.95;0.01;0.43;-3.45;193.57;5.16;9.27;155.31;-8.57
-0.96;0.02;0.49;-28.79;122.45;-9.71;8.31;156.80;-8.85
-0.95;-0.06;0.42;-30.58;79.28;-7.81;7.28;157.02;-9.06
-1.06;-0.04;0.51;5.22;67.32;11.67;7.24;156.92;-8.74
-0.94;-0.05;0.40;63.71;38.99;-11.89;8.81;156.13;-9.07
